,participant,trial no.,actual control,angular bias,response,group,dim
21,K-Reg-S-7,22,0.3,0,0,S,0.3830762672540199
22,K-Reg-S-7,23,0.55,90,0,S,0.42153603711466003
23,K-Reg-S-7,24,0.3,90,0,S,0.28726171607246453
24,K-Reg-S-7,25,0.8,90,0,S,0.37087013298821186
25,K-Reg-S-7,26,0.55,0,1,S,0.3649333869759056
26,K-Reg-S-7,27,0.8,0,1,S,0.3847155688476368
27,K-Reg-S-7,28,0.55,90,0,S,0.4253290258062059
28,K-Reg-S-7,29,0.55,0,1,S,0.33004228241908257
29,K-Reg-S-7,30,0.55,90,0,S,0.38007471927070924
30,K-Reg-S-7,31,0.3,0,0,S,0.36686118902260856
31,K-Reg-S-7,32,0.8,90,1,S,0.32529737978023315
32,K-Reg-S-7,33,0.55,90,0,S,0.39316687241797227
33,K-Reg-S-7,34,0.55,0,1,S,0.3169814743552953
34,K-Reg-S-7,35,0.3,0,0,S,0.30589337408231215
35,K-Reg-S-7,36,0.8,90,1,S,0.42463255409299994
36,K-Reg-S-7,37,0.8,0,1,S,0.4029044599512187
37,K-Reg-S-7,38,0.3,90,0,S,0.30123522284613896
38,K-Reg-S-7,39,0.3,90,0,S,0.36362305744641144
39,K-Reg-S-7,40,0.55,0,0,S,0.3903470384673242
40,K-Reg-S-7,41,0.8,90,1,S,0.4152144153698216
41,K-Reg-S-7,42,0.3,0,0,S,0.36578685600589694
42,K-Reg-S-7,43,0.55,0,1,S,0.32724358333884607
43,K-Reg-S-7,44,0.55,0,0,S,0.37383714676173385
44,K-Reg-S-7,45,0.3,90,0,S,0.3166772361706562
45,K-Reg-S-7,46,0.3,90,0,S,0.40037317617115237
46,K-Reg-S-7,47,0.3,0,0,S,0.35834829589411554
47,K-Reg-S-7,48,0.8,0,1,S,0.37188303187420696
48,K-Reg-S-7,49,0.8,0,1,S,0.3789192694449061
49,K-Reg-S-7,50,0.8,0,1,S,0.3946175447339717
50,K-Reg-S-7,51,0.8,90,1,S,0.3729263379613259
51,K-Reg-S-7,52,0.3,90,0,S,0.3419405943560135
52,K-Reg-S-7,53,0.55,0,1,S,0.34963846903905554
53,K-Reg-S-7,54,0.8,0,1,S,0.41164018564777244
54,K-Reg-S-7,55,0.3,90,0,S,0.3519079670832432
55,K-Reg-S-7,56,0.3,0,0,S,0.33076258630867544
56,K-Reg-S-7,57,0.8,90,1,S,0.3297499395014527
57,K-Reg-S-7,58,0.55,90,0,S,0.3479671581224459
58,K-Reg-S-7,59,0.55,90,0,S,0.34533793329539497
59,K-Reg-S-7,60,0.55,90,0,S,0.26622576950612536
0,K-Reg-S-8,1,0.3,0,0,S,0.2357459642168573
1,K-Reg-S-8,2,0.8,0,1,S,0.26542428000705237
2,K-Reg-S-8,3,0.55,90,0,S,0.22252714710604277
3,K-Reg-S-8,4,0.8,0,1,S,0.263049171720476
4,K-Reg-S-8,5,0.8,0,1,S,0.2875965757530221
5,K-Reg-S-8,6,0.3,90,0,S,0.32996619553139894
6,K-Reg-S-8,7,0.8,90,0,S,0.24872432682426734
7,K-Reg-S-8,8,0.3,0,0,S,0.29986102208586196
8,K-Reg-S-8,9,0.55,90,0,S,0.22924669170350948
9,K-Reg-S-8,10,0.3,90,0,S,0.23428644167962118
10,K-Reg-S-8,11,0.3,0,0,S,0.2321563774019559
11,K-Reg-S-8,12,0.3,90,0,S,0.24027183321910822
12,K-Reg-S-8,13,0.8,0,1,S,0.2594024665445235
13,K-Reg-S-8,14,0.8,90,0,S,0.22871825552884387
14,K-Reg-S-8,15,0.3,0,0,S,0.2670849841763049
15,K-Reg-S-8,16,0.55,0,1,S,0.18551047766282833
16,K-Reg-S-8,17,0.55,90,0,S,0.2727829752230215
17,K-Reg-S-8,18,0.55,90,0,S,0.3251888851476273
18,K-Reg-S-8,19,0.55,90,0,S,0.295147406687001
19,K-Reg-S-8,20,0.8,0,1,S,0.33300268508596775
20,K-Reg-S-8,21,0.55,0,0,S,0.23907025651651
21,K-Reg-S-8,22,0.8,0,1,S,0.22942543717593192
22,K-Reg-S-8,23,0.3,0,0,S,0.22635866561363857
23,K-Reg-S-8,24,0.3,0,0,S,0.19619590393121267
24,K-Reg-S-8,25,0.3,90,0,S,0.26621331908220136
25,K-Reg-S-8,26,0.3,90,0,S,0.26584154985418934
26,K-Reg-S-8,27,0.8,0,1,S,0.22639804841578748
27,K-Reg-S-8,28,0.55,90,0,S,0.2742209138417633
28,K-Reg-S-8,29,0.55,0,1,S,0.18045252597668968
29,K-Reg-S-8,30,0.8,0,1,S,0.22893130542059106
30,K-Reg-S-8,31,0.55,90,0,S,0.29936812250650147
31,K-Reg-S-8,32,0.3,90,0,S,0.24432869705131705
32,K-Reg-S-8,33,0.8,90,0,S,0.18124394077817144
33,K-Reg-S-8,34,0.55,0,1,S,0.18069982397584372
34,K-Reg-S-8,35,0.55,90,0,S,0.2221683935758747
35,K-Reg-S-8,36,0.8,90,0,S,0.2855699065851768
36,K-Reg-S-8,37,0.55,0,1,S,0.18910149087278857
37,K-Reg-S-8,38,0.8,90,0,S,0.23868294914495644
38,K-Reg-S-8,39,0.3,90,0,S,0.2457146839944926
39,K-Reg-S-8,40,0.55,0,1,S,0.22017662439854574
40,K-Reg-S-8,41,0.55,90,0,S,0.20795948320836277
41,K-Reg-S-8,42,0.55,0,1,S,0.22995278234066963
42,K-Reg-S-8,43,0.8,90,0,S,0.24800872341312186
43,K-Reg-S-8,44,0.3,90,0,S,0.24302471307823775
44,K-Reg-S-8,45,0.8,90,0,S,0.2195810395519025
45,K-Reg-S-8,46,0.8,90,0,S,0.2240949139748864
46,K-Reg-S-8,47,0.55,0,1,S,0.20109325865670885
47,K-Reg-S-8,48,0.3,0,0,S,0.23106528007358787
48,K-Reg-S-8,49,0.55,0,1,S,0.20182489878399823
49,K-Reg-S-8,50,0.55,90,0,S,0.23594864129105553
50,K-Reg-S-8,51,0.3,90,0,S,0.23334900163625402
51,K-Reg-S-8,52,0.8,0,1,S,0.2010579242399179
52,K-Reg-S-8,53,0.55,0,1,S,0.19883017149775653
53,K-Reg-S-8,54,0.3,0,0,S,0.20221237544966286
54,K-Reg-S-8,55,0.3,0,0,S,0.16091747184423222
55,K-Reg-S-8,56,0.8,90,0,S,0.20276483805593265
56,K-Reg-S-8,57,0.3,0,0,S,0.2529798046158005
57,K-Reg-S-8,58,0.3,90,0,S,0.2737925656010089
58,K-Reg-S-8,59,0.8,0,1,S,0.18372000295307636
59,K-Reg-S-8,60,0.8,90,0,S,0.23340120755052246
0,K-Reg-S-9,1,0.8,0,1,S,0.2896790534757015
1,K-Reg-S-9,2,0.8,0,1,S,0.3305059619846512
2,K-Reg-S-9,3,0.55,0,0,S,0.25692213805558317
3,K-Reg-S-9,4,0.8,90,0,S,0.3803033800938305
4,K-Reg-S-9,5,0.8,90,0,S,0.3214680383214112
5,K-Reg-S-9,6,0.55,90,0,S,0.3130219584734261
6,K-Reg-S-9,7,0.8,0,1,S,0.29479218354330156
7,K-Reg-S-9,8,0.8,0,1,S,0.3103007395425581
8,K-Reg-S-9,9,0.55,0,0,S,0.34136581268562477
9,K-Reg-S-9,10,0.3,0,0,S,0.3034082375777175
10,K-Reg-S-9,11,0.55,0,0,S,0.38119423995213725
11,K-Reg-S-9,12,0.8,0,1,S,0.21859616384605834
12,K-Reg-S-9,13,0.55,90,0,S,0.2830647523012469
13,K-Reg-S-9,14,0.3,0,0,S,0.1843596483666279
14,K-Reg-S-9,15,0.55,90,0,S,0.31890787873135856
15,K-Reg-S-9,16,0.3,90,0,S,0.30641599338360265
16,K-Reg-S-9,17,0.3,0,0,S,0.38335876412525366
17,K-Reg-S-9,18,0.8,90,0,S,0.3742872162871926
18,K-Reg-S-9,19,0.3,0,0,S,0.3392811005533909
19,K-Reg-S-9,20,0.55,0,0,S,0.3006071034335875
20,K-Reg-S-9,21,0.55,90,0,S,0.3564874505696382
21,K-Reg-S-9,22,0.55,0,0,S,0.34647788678086444
22,K-Reg-S-9,23,0.8,90,0,S,0.3533413679410538
23,K-Reg-S-9,24,0.8,90,0,S,0.38732200221468055
24,K-Reg-S-9,25,0.3,0,0,S,0.3164381974816819
25,K-Reg-S-9,26,0.55,0,0,S,0.26943325652105493
26,K-Reg-S-9,27,0.55,90,0,S,0.3182709071433026
27,K-Reg-S-9,28,0.8,0,1,S,0.325421970455668
28,K-Reg-S-9,29,0.3,0,0,S,0.25614407232798436
29,K-Reg-S-9,30,0.3,90,0,S,0.26456053349410763
30,K-Reg-S-9,31,0.3,0,0,S,0.3339833359742739
31,K-Reg-S-9,32,0.3,0,0,S,0.2002692267908938
32,K-Reg-S-9,33,0.8,90,0,S,0.3234330274440882
33,K-Reg-S-9,34,0.55,90,0,S,0.33736506910936187
34,K-Reg-S-9,35,0.55,90,0,S,0.24339537295118918
35,K-Reg-S-9,36,0.55,0,0,S,0.3233964283537499
36,K-Reg-S-9,37,0.8,0,1,S,0.3338225375803928
37,K-Reg-S-9,38,0.3,0,0,S,0.2648180791666432
38,K-Reg-S-9,39,0.8,90,0,S,0.29484700953628185
39,K-Reg-S-9,40,0.8,0,1,S,0.2622922936613969
40,K-Reg-S-9,41,0.55,0,0,S,0.3273982174128779
41,K-Reg-S-9,42,0.3,90,0,S,0.2573589625581169
42,K-Reg-S-9,43,0.3,90,0,S,0.28254318744177603
43,K-Reg-S-9,44,0.8,0,1,S,0.2529068514195099
44,K-Reg-S-9,45,0.3,0,0,S,0.30897834254513956
45,K-Reg-S-9,46,0.3,90,0,S,0.21418890010709501
46,K-Reg-S-9,47,0.3,90,0,S,0.2767197940816108
47,K-Reg-S-9,48,0.55,90,0,S,0.4574845122078684
48,K-Reg-S-9,49,0.3,90,0,S,0.44159688746536696
49,K-Reg-S-9,50,0.55,0,0,S,0.2184664391782561
50,K-Reg-S-9,51,0.8,90,0,S,0.2470492641323785
51,K-Reg-S-9,52,0.8,90,1,S,0.32686667398628555
52,K-Reg-S-9,53,0.55,90,0,S,0.29510945663228827
53,K-Reg-S-9,54,0.3,90,0,S,0.29474491382744
54,K-Reg-S-9,55,0.8,90,0,S,0.2600908409466767
55,K-Reg-S-9,56,0.3,90,0,S,0.280179402919757
56,K-Reg-S-9,57,0.3,90,0,S,0.2867278388166181
57,K-Reg-S-9,58,0.8,0,1,S,0.3447429455727877
58,K-Reg-S-9,59,0.55,90,0,S,0.38233195656446467
59,K-Reg-S-9,60,0.55,0,0,S,0.2798495170042115
0,Reg-S-1,1,0.8,90,1,S,0.2855097290323797
1,Reg-S-1,2,0.55,90,0,S,0.2455401240063024
2,Reg-S-1,3,0.55,0,1,S,0.25502853922382457
3,Reg-S-1,4,0.55,90,0,S,0.20436315812819147
4,Reg-S-1,5,0.3,0,0,S,0.2768496278649239
5,Reg-S-1,6,0.8,0,1,S,0.2630516631666544
6,Reg-S-1,7,0.3,90,0,S,0.235140310078561
7,Reg-S-1,8,0.55,0,1,S,0.3237759989072328
8,Reg-S-1,9,0.55,0,1,S,0.22104861671518258
9,Reg-S-1,10,0.8,90,0,S,0.3038701275432922
10,Reg-S-1,11,0.8,90,0,S,0.25971103131965073
11,Reg-S-1,12,0.3,90,0,S,0.2925667420616495
12,Reg-S-1,13,0.55,0,1,S,0.33599629872783016
13,Reg-S-1,14,0.8,0,1,S,0.29573785421807336
14,Reg-S-1,15,0.55,90,0,S,0.3578590939417986
15,Reg-S-1,16,0.8,90,0,S,0.2040283031016092
16,Reg-S-1,17,0.8,90,0,S,0.31109223008348585
17,Reg-S-1,18,0.3,0,0,S,0.25313194266367195
18,Reg-S-1,19,0.3,0,1,S,0.257557869304767
19,Reg-S-1,20,0.8,90,1,S,0.2318535311721656
20,Reg-S-1,21,0.3,0,0,S,0.34321791640832805
21,Reg-S-1,22,0.8,90,0,S,0.2596834990623582
22,Reg-S-1,23,0.55,0,1,S,0.3274439895767847
23,Reg-S-1,24,0.8,90,1,S,0.2689376027982588
24,Reg-S-1,25,0.3,0,0,S,0.2576509055659807
25,Reg-S-1,26,0.8,90,1,S,0.2734902237216881
26,Reg-S-1,27,0.8,0,1,S,0.38310154294176746
27,Reg-S-1,28,0.3,90,0,S,0.21242454036834763
28,Reg-S-1,29,0.55,90,0,S,0.23034874300299385
29,Reg-S-1,30,0.55,0,1,S,0.2183240909903015
30,Reg-S-1,31,0.3,90,0,S,0.22026741620988477
31,Reg-S-1,32,0.55,0,1,S,0.48212299369157763
32,Reg-S-1,33,0.55,0,1,S,0.23140308796370868
33,Reg-S-1,34,0.8,90,0,S,0.4305403573110785
34,Reg-S-1,35,0.3,90,0,S,0.3684284104077985
35,Reg-S-1,36,0.3,90,0,S,0.3542901191104281
36,Reg-S-1,37,0.55,90,0,S,0.24087929837773547
37,Reg-S-1,38,0.8,0,1,S,0.32456186802289055
38,Reg-S-1,39,0.8,0,1,S,0.2704420617185704
39,Reg-S-1,40,0.3,0,0,S,0.26671315816646085
40,Reg-S-1,41,0.55,0,1,S,0.3257127621265024
41,Reg-S-1,42,0.8,0,1,S,0.262319604257104
42,Reg-S-1,43,0.8,0,1,S,0.21534592307119588
43,Reg-S-1,44,0.3,90,0,S,0.21379215070679966
44,Reg-S-1,45,0.3,0,0,S,0.29400385021735137
45,Reg-S-1,46,0.55,90,0,S,0.24041745981804788
46,Reg-S-1,47,0.55,90,0,S,0.23420814452909372
47,Reg-S-1,48,0.8,0,1,S,0.2650764381717045
48,Reg-S-1,49,0.3,0,0,S,0.3081728752426772
49,Reg-S-1,50,0.8,0,1,S,0.20953306610372674
50,Reg-S-1,51,0.3,0,0,S,0.24313039390445232
51,Reg-S-1,52,0.3,90,0,S,0.21628730224105505
52,Reg-S-1,53,0.55,90,1,S,0.40244032596225016
53,Reg-S-1,54,0.55,0,1,S,0.2922104727421844
54,Reg-S-1,55,0.3,0,0,S,0.2778425545412779
55,Reg-S-1,56,0.3,90,0,S,0.26163723092264857
56,Reg-S-1,57,0.55,90,0,S,0.34622662658607894
57,Reg-S-1,58,0.55,90,0,S,0.32905289466463417
58,Reg-S-1,59,0.3,90,0,S,0.21609419811355268
59,Reg-S-1,60,0.8,0,1,S,0.32842115414561646
0,Reg-S-2,1,0.55,0,1,S,0.2354384444001491
1,Reg-S-2,2,0.3,0,0,S,0.165219526282734
2,Reg-S-2,3,0.8,90,1,S,0.19235473327913466
3,Reg-S-2,4,0.8,0,1,S,0.28591056300742207
4,Reg-S-2,5,0.3,90,0,S,0.3637361670209566
5,Reg-S-2,6,0.3,0,0,S,0.2087007253251305
6,Reg-S-2,7,0.8,0,1,S,0.32567246449568277
7,Reg-S-2,8,0.55,90,0,S,0.2509619270397015
8,Reg-S-2,9,0.55,90,1,S,0.2287117737059474
9,Reg-S-2,10,0.55,90,0,S,0.27176500764023387
10,Reg-S-2,11,0.3,0,1,S,0.183717977929062
11,Reg-S-2,12,0.8,0,1,S,0.37027598092972763
12,Reg-S-2,13,0.55,90,1,S,0.33463418068247286
13,Reg-S-2,14,0.55,0,1,S,0.24884280864199082
14,Reg-S-2,15,0.3,0,0,S,0.2729088496861925
15,Reg-S-2,16,0.8,0,1,S,0.353934806246747
16,Reg-S-2,17,0.8,0,1,S,0.282219293890584
17,Reg-S-2,18,0.8,0,1,S,0.20302684675577515
18,Reg-S-2,19,0.3,0,1,S,0.1736359100267379
19,Reg-S-2,20,0.8,90,0,S,0.28256842713603797
20,Reg-S-2,21,0.8,90,0,S,0.29360700257471123
21,Reg-S-2,22,0.55,0,1,S,0.19018906086139564
22,Reg-S-2,23,0.8,0,1,S,0.25212431855193546
23,Reg-S-2,24,0.3,0,0,S,0.17780820693417157
24,Reg-S-2,25,0.3,90,0,S,0.23709060880324548
25,Reg-S-2,26,0.8,90,0,S,0.2580857617751411
26,Reg-S-2,27,0.8,90,0,S,0.2136842984781935
27,Reg-S-2,28,0.3,0,0,S,0.17481327172600936
28,Reg-S-2,29,0.55,90,1,S,0.1999950780538323
29,Reg-S-2,30,0.8,0,1,S,0.3658440236280413
30,Reg-S-2,31,0.3,90,1,S,0.19418987176200245
31,Reg-S-2,32,0.8,0,1,S,0.31202166408029164
32,Reg-S-2,33,0.55,90,0,S,0.26768070746647626
33,Reg-S-2,34,0.3,0,0,S,0.17504854828196847
34,Reg-S-2,35,0.55,0,1,S,0.2373132757566857
35,Reg-S-2,36,0.55,90,1,S,0.18654890517097925
36,Reg-S-2,37,0.3,90,0,S,0.15198715261274298
37,Reg-S-2,38,0.8,90,0,S,0.18675075121996196
38,Reg-S-2,39,0.8,90,0,S,0.2843451369379125
39,Reg-S-2,40,0.3,0,1,S,0.16734699661670785
40,Reg-S-2,41,0.8,90,0,S,0.2541434456960946
41,Reg-S-2,42,0.55,0,1,S,0.15038754303460464
42,Reg-S-2,43,0.3,90,1,S,0.1650870187317635
43,Reg-S-2,44,0.3,90,0,S,0.16377627856613167
44,Reg-S-2,45,0.55,0,1,S,0.2044490730450651
45,Reg-S-2,46,0.55,0,1,S,0.2010089530541375
46,Reg-S-2,47,0.3,90,0,S,0.18177982395274472
47,Reg-S-2,48,0.55,0,1,S,0.16589753678216437
48,Reg-S-2,49,0.8,90,0,S,0.24325266587320346
49,Reg-S-2,50,0.8,90,0,S,0.2327415869983209
50,Reg-S-2,51,0.3,90,0,S,0.17177957370633296
51,Reg-S-2,52,0.3,90,1,S,0.14647387842994997
52,Reg-S-2,53,0.3,90,1,S,0.16616162653150873
53,Reg-S-2,54,0.55,0,1,S,0.19211951050145196
54,Reg-S-2,55,0.55,0,1,S,0.16829995485636973
55,Reg-S-2,56,0.55,90,0,S,0.1973311725889049
56,Reg-S-2,57,0.55,90,0,S,0.22902750091144491
57,Reg-S-2,58,0.3,0,0,S,0.22623533328148415
58,Reg-S-2,59,0.8,0,1,S,0.2087226683325768
59,Reg-S-2,60,0.55,90,1,S,0.18384290885012863
0,Reg-S-3,1,0.55,0,1,S,0.29404319654281985
1,Reg-S-3,2,0.55,0,1,S,0.326040479976386
2,Reg-S-3,3,0.3,0,0,S,0.33811142466578964
3,Reg-S-3,4,0.55,90,0,S,0.2697915285638679
4,Reg-S-3,5,0.8,90,0,S,0.23796324056755647
5,Reg-S-3,6,0.3,0,1,S,0.24724402426483097
6,Reg-S-3,7,0.55,90,0,S,0.2525675325766435
7,Reg-S-3,8,0.3,0,0,S,0.2884474267427345
8,Reg-S-3,9,0.55,90,0,S,0.22313626856070548
9,Reg-S-3,10,0.55,90,0,S,0.26540891821809065
10,Reg-S-3,11,0.8,0,1,S,0.26586315008749756
11,Reg-S-3,12,0.8,90,0,S,0.24977310568904984
12,Reg-S-3,13,0.3,90,0,S,0.24653976887657733
13,Reg-S-3,14,0.8,90,0,S,0.23160459118001925
14,Reg-S-3,15,0.55,90,0,S,0.2730108706948496
15,Reg-S-3,16,0.3,0,0,S,0.27040710500395093
16,Reg-S-3,17,0.55,0,1,S,0.2700796656024253
17,Reg-S-3,18,0.3,90,0,S,0.2647078627821362
18,Reg-S-3,19,0.3,0,0,S,0.27244345562890604
19,Reg-S-3,20,0.55,0,1,S,0.28243175751538485
20,Reg-S-3,21,0.55,90,0,S,0.2529721549536974
21,Reg-S-3,22,0.55,90,0,S,0.2550871337937165
22,Reg-S-3,23,0.8,90,0,S,0.26845171419724506
23,Reg-S-3,24,0.8,0,1,S,0.30178438309927663
24,Reg-S-3,25,0.55,0,1,S,0.2908567360185011
25,Reg-S-3,26,0.3,0,1,S,0.3047768926342753
26,Reg-S-3,27,0.3,90,0,S,0.2669296409612072
27,Reg-S-3,28,0.55,0,1,S,0.3188478346253979
28,Reg-S-3,29,0.3,90,0,S,0.2835448222750837
29,Reg-S-3,30,0.8,0,1,S,0.2378693254636482
30,Reg-S-3,31,0.8,90,0,S,0.2517619317534907
31,Reg-S-3,32,0.3,90,0,S,0.25457046124829197
32,Reg-S-3,33,0.8,0,1,S,0.3022243799054676
33,Reg-S-3,34,0.3,90,0,S,0.2762107635295719
34,Reg-S-3,35,0.8,0,1,S,0.3372885514640658
35,Reg-S-3,36,0.55,90,0,S,0.26524984564523424
36,Reg-S-3,37,0.3,90,0,S,0.2591490888106836
37,Reg-S-3,38,0.8,90,0,S,0.3223240127343767
38,Reg-S-3,39,0.8,0,1,S,0.2956769687568512
39,Reg-S-3,40,0.8,0,1,S,0.28041359964843143
40,Reg-S-3,41,0.8,90,0,S,0.30652238754521066
41,Reg-S-3,42,0.8,90,0,S,0.2681386676699887
42,Reg-S-3,43,0.55,0,1,S,0.3741602478168336
43,Reg-S-3,44,0.3,90,0,S,0.28488759033915556
44,Reg-S-3,45,0.3,90,0,S,0.26397665577215174
45,Reg-S-3,46,0.8,0,1,S,0.3108078835006911
46,Reg-S-3,47,0.8,90,0,S,0.28762591680630945
47,Reg-S-3,48,0.3,0,1,S,0.28610075948866026
48,Reg-S-3,49,0.3,90,0,S,0.28361838502140035
49,Reg-S-3,50,0.55,0,1,S,0.28314253082229046
50,Reg-S-3,51,0.55,0,1,S,0.3094870952263953
51,Reg-S-3,52,0.55,90,0,S,0.2612928214760152
52,Reg-S-3,53,0.55,0,1,S,0.29718067665000575
53,Reg-S-3,54,0.55,90,0,S,0.2857532681971326
54,Reg-S-3,55,0.8,0,1,S,0.25741502394781685
55,Reg-S-3,56,0.8,0,1,S,0.24165345784991293
56,Reg-S-3,57,0.3,0,1,S,0.2880526105682258
57,Reg-S-3,58,0.3,0,0,S,0.2568970775248169
58,Reg-S-3,59,0.8,90,0,S,0.2519851384940576
59,Reg-S-3,60,0.3,0,0,S,0.26569948799230503
0,Reg-S-4,1,0.3,0,0,S,0.4197643342551868
1,Reg-S-4,2,0.8,90,1,S,0.41977414260283896
2,Reg-S-4,3,0.3,90,0,S,0.4570804045238183
3,Reg-S-4,4,0.55,90,1,S,0.3094871749526715
4,Reg-S-4,5,0.8,90,1,S,0.306820685189813
5,Reg-S-4,6,0.3,0,1,S,0.42894398122839034
6,Reg-S-4,7,0.3,0,0,S,0.4214441393623355
7,Reg-S-4,8,0.8,0,1,S,0.32912349892229276
8,Reg-S-4,9,0.8,90,1,S,0.2950604131118969
9,Reg-S-4,10,0.3,90,0,S,0.3310057276644605
10,Reg-S-4,11,0.8,0,1,S,0.4460130161303
11,Reg-S-4,12,0.3,0,0,S,0.2711344660142167
12,Reg-S-4,13,0.55,0,1,S,0.3238582813346268
13,Reg-S-4,14,0.55,0,1,S,0.347933381239444
14,Reg-S-4,15,0.8,0,1,S,0.2951984920652922
15,Reg-S-4,16,0.55,0,1,S,0.3225554054982319
16,Reg-S-4,17,0.8,0,1,S,0.29738084695406003
17,Reg-S-4,18,0.8,90,1,S,0.3374492098911672
18,Reg-S-4,19,0.3,90,0,S,0.4127724919234455
19,Reg-S-4,20,0.55,90,1,S,0.3072577866000412
20,Reg-S-4,21,0.55,0,1,S,0.2979434179808254
21,Reg-S-4,22,0.3,0,0,S,0.386981099727894
22,Reg-S-4,23,0.3,90,0,S,0.34240894484106454
23,Reg-S-4,24,0.3,90,1,S,0.34426836218052154
24,Reg-S-4,25,0.3,0,1,S,0.48459290064684885
25,Reg-S-4,26,0.3,0,1,S,0.3118689718439208
26,Reg-S-4,27,0.3,90,0,S,0.4128687556562363
27,Reg-S-4,28,0.8,90,1,S,0.3216775005361632
28,Reg-S-4,29,0.8,90,1,S,0.3515244949960303
29,Reg-S-4,30,0.55,90,1,S,0.2709596002898643
30,Reg-S-4,31,0.8,90,1,S,0.27996031170581487
31,Reg-S-4,32,0.8,90,1,S,0.2687141029808164
32,Reg-S-4,33,0.3,0,0,S,0.3791995390169648
33,Reg-S-4,34,0.3,90,0,S,0.27532189217220987
34,Reg-S-4,35,0.55,90,1,S,0.32630261393345844
35,Reg-S-4,36,0.8,0,1,S,0.2934843405302152
36,Reg-S-4,37,0.55,0,1,S,0.25999739718054854
37,Reg-S-4,38,0.3,0,1,S,0.3814995726372811
38,Reg-S-4,39,0.55,0,1,S,0.2429006225740581
39,Reg-S-4,40,0.55,0,1,S,0.3000619821915787
40,Reg-S-4,41,0.8,0,1,S,0.2682618637545659
41,Reg-S-4,42,0.55,90,1,S,0.37744157817218293
42,Reg-S-4,43,0.55,90,0,S,0.2885691907141499
43,Reg-S-4,44,0.55,90,1,S,0.374949516254959
44,Reg-S-4,45,0.3,90,0,S,0.4681583678276911
45,Reg-S-4,46,0.55,0,1,S,0.2811398944685117
46,Reg-S-4,47,0.8,90,1,S,0.44000820680417957
47,Reg-S-4,48,0.55,90,1,S,0.3063597684703071
48,Reg-S-4,49,0.3,0,0,S,0.23663469854931102
49,Reg-S-4,50,0.8,0,1,S,0.3173095287268761
50,Reg-S-4,51,0.8,0,1,S,0.30734175241368444
51,Reg-S-4,52,0.55,0,1,S,0.3041416295135676
52,Reg-S-4,53,0.55,90,1,S,0.47706238437844867
53,Reg-S-4,54,0.8,0,1,S,0.3284297416640734
54,Reg-S-4,55,0.55,0,1,S,0.3062139981933273
55,Reg-S-4,56,0.3,90,0,S,0.4764039246776359
56,Reg-S-4,57,0.55,90,1,S,0.36182631407155064
57,Reg-S-4,58,0.8,90,1,S,0.3357292044760127
58,Reg-S-4,59,0.8,0,1,S,0.30352960491922143
59,Reg-S-4,60,0.3,90,1,S,0.442795910463875
0,Reg-S-5,1,0.55,90,0,S,0.20463948177358063
1,Reg-S-5,2,0.8,0,1,S,0.19986434112273094
2,Reg-S-5,3,0.8,90,0,S,0.26853618950961866
3,Reg-S-5,4,0.3,0,0,S,0.19641353339440454
4,Reg-S-5,5,0.3,0,0,S,0.25374062243463696
5,Reg-S-5,6,0.55,90,0,S,0.24832610433609467
6,Reg-S-5,7,0.55,0,1,S,0.24903850273058387
7,Reg-S-5,8,0.55,90,0,S,0.4342163528568975
8,Reg-S-5,9,0.3,0,0,S,0.22591573732394227
9,Reg-S-5,10,0.8,0,1,S,0.2507692256410004
10,Reg-S-5,11,0.8,90,0,S,0.3318216072433494
11,Reg-S-5,12,0.55,0,1,S,0.2560221259549939
12,Reg-S-5,13,0.8,0,1,S,0.26268995066275613
13,Reg-S-5,14,0.3,90,0,S,0.1845554377071784
14,Reg-S-5,15,0.3,0,0,S,0.25945794893230417
15,Reg-S-5,16,0.3,0,0,S,0.374542102140915
16,Reg-S-5,17,0.8,0,1,S,0.21604886122948144
17,Reg-S-5,18,0.3,0,1,S,0.2212353075721149
18,Reg-S-5,19,0.55,0,1,S,0.21447741854587837
19,Reg-S-5,20,0.55,0,1,S,0.3515036940136841
20,Reg-S-5,21,0.55,0,1,S,0.24898233838679046
21,Reg-S-5,22,0.8,90,0,S,0.26506729395395523
22,Reg-S-5,23,0.55,90,0,S,0.34494560817750614
23,Reg-S-5,24,0.8,0,1,S,0.2334206471013991
24,Reg-S-5,25,0.3,0,0,S,0.34653730316712433
25,Reg-S-5,26,0.55,0,1,S,0.25491829945964883
26,Reg-S-5,27,0.8,90,0,S,0.2788429719784443
27,Reg-S-5,28,0.55,0,1,S,0.2337666133023414
28,Reg-S-5,29,0.8,90,0,S,0.36497139632792386
29,Reg-S-5,30,0.55,90,0,S,0.37152344701681156
30,Reg-S-5,31,0.55,90,0,S,0.27941892625137554
31,Reg-S-5,32,0.8,90,0,S,0.33153954669115926
32,Reg-S-5,33,0.8,0,1,S,0.21586827041298104
33,Reg-S-5,34,0.3,90,0,S,0.2741766456161439
34,Reg-S-5,35,0.55,90,0,S,0.26454337710032266
35,Reg-S-5,36,0.8,90,0,S,0.33408962747709803
36,Reg-S-5,37,0.3,0,0,S,0.25295182007794204
37,Reg-S-5,38,0.55,0,1,S,0.264539013245764
38,Reg-S-5,39,0.3,90,0,S,0.3686085764751172
39,Reg-S-5,40,0.3,90,0,S,0.34113201657202974
40,Reg-S-5,41,0.8,90,0,S,0.39719898970953954
41,Reg-S-5,42,0.8,90,0,S,0.3333274400181719
